[ 4216]    pursuit ->   fixation (ibdt:108)
[ 4217]    pursuit ->   fixation (ibdt:108)
[ 4218]    pursuit ->   fixation (ibdt:108)
[ 4219]    pursuit ->   fixation (ibdt:108)
[ 4220]    pursuit ->   fixation (ibdt:108)
[ 4221]    pursuit ->   fixation (ibdt:108)
[ 4222]    pursuit ->   fixation (ibdt:108)
[ 4223]    pursuit ->   fixation (ibdt:108)
[ 4224]    pursuit ->   fixation (ibdt:108)
[ 4225]    pursuit ->   fixation (ibdt:108)
[ 4226]    pursuit ->   fixation (ibdt:108)
[ 4227]    pursuit ->   fixation (ibdt:108)
[ 4228]    pursuit ->   fixation (ibdt:108)
[ 4229]    pursuit ->   fixation (ibdt:108)
[ 4230]    pursuit ->   fixation (ibdt:108)
[ 4231]    pursuit ->   fixation (ibdt:108)
[ 4232]    pursuit ->   fixation (ibdt:108)
[ 4233]    pursuit ->   fixation (ibdt:108)
[ 4234]    pursuit ->   fixation (ibdt:108)
[ 4235]    pursuit ->   fixation (ibdt:108)
[ 4236]    pursuit ->   fixation (ibdt:108)
[ 4237]    pursuit ->   fixation (ibdt:108)
[ 4238]    pursuit ->   fixation (ibdt:108)
[ 4239]    pursuit ->   fixation (ibdt:108)
[ 4240]    pursuit ->   fixation (ibdt:108)
[ 4241]    pursuit ->   fixation (ibdt:108)
[ 4242]    pursuit ->   fixation (ibdt:108)
[ 4243]    pursuit ->   fixation (ibdt:108)
[ 4244]    pursuit ->   fixation (ibdt:108)
[ 4245]    pursuit ->   fixation (ibdt:108)
[ 4246]    pursuit ->   fixation (ibdt:108)
[ 4247]    pursuit ->   fixation (ibdt:108)
[ 4248]    pursuit ->   fixation (ibdt:108)
[ 4249]    pursuit ->   fixation (ibdt:108)
[ 4250]    pursuit ->   fixation (ibdt:108)
[ 4251]    pursuit ->   fixation (ibdt:108)
[ 4252]    pursuit ->   fixation (ibdt:108)
[ 4253]    pursuit ->   fixation (ibdt:108)
[ 4254]    pursuit ->   fixation (ibdt:108)
[ 4255]    pursuit ->   fixation (ibdt:108)
[ 4256]    pursuit ->   fixation (ibdt:108)
[ 4257]    pursuit ->   fixation (ibdt:108)
[ 4258]    pursuit ->   fixation (ibdt:108)
[ 4259]    pursuit ->   fixation (ibdt:108)
[ 4260]    pursuit ->   fixation (ibdt:108)
[ 4261]    saccade ->   fixation (ibdt:108)
[ 4262]    saccade ->   fixation (ibdt:108)
[ 4263]    saccade ->   fixation (ibdt:108)
[ 4264]    saccade ->   fixation (ibdt:108)
[ 4265]    saccade ->    pursuit (ibdt:108)
[ 4266]    saccade ->    pursuit (ibdt:108)
[ 4267]    saccade ->    pursuit (ibdt:108)
[ 4268]    saccade ->    pursuit (ibdt:108)
[ 4269]    saccade ->    pursuit (ibdt:108)
[ 4270]    saccade ->    pursuit (ibdt:108)
[ 4271]    saccade ->    pursuit (ibdt:108)
[ 4272]    saccade ->    pursuit (ibdt:108)
[ 4273]    saccade ->    pursuit (ibdt:108)
[ 4274]    saccade ->    pursuit (ibdt:108)
[ 4275]    saccade ->    pursuit (ibdt:108)
[ 4276]    saccade ->    pursuit (ibdt:108)
[ 4277]    saccade ->    pursuit (ibdt:108)
[ 4278]    saccade ->   fixation (ibdt:108)
[ 4279]    saccade ->   fixation (ibdt:108)
[ 4280]    saccade ->    pursuit (ibdt:108)
[ 4281]    saccade ->   fixation (ibdt:108)
[ 4282]    saccade ->    pursuit (ibdt:108)
[ 4283]    saccade ->    pursuit (ibdt:108)
[ 4284]    saccade ->    pursuit (ibdt:108)
[ 4285]    saccade ->    pursuit (ibdt:108)
[ 4286]    saccade ->   fixation (ibdt:108)
[ 4287]    saccade ->   fixation (ibdt:108)
[ 4288]    saccade ->   fixation (ibdt:108)
[ 4305]   fixation ->    pursuit (ibdt:108)
[ 4306]   fixation ->    pursuit (ibdt:108)
[ 4307]   fixation ->    pursuit (ibdt:108)
[ 4308]   fixation ->    pursuit (ibdt:108)
[ 4309]   fixation ->    pursuit (ibdt:108)
[ 4310]   fixation ->    pursuit (ibdt:108)
[ 4311]   fixation ->    pursuit (ibdt:108)
[ 4312]   fixation ->    pursuit (ibdt:108)
[ 4313]   fixation ->    pursuit (ibdt:108)
[ 4314]   fixation ->    pursuit (ibdt:108)
[ 4315]   fixation ->    pursuit (ibdt:108)
[ 4316]   fixation ->    pursuit (ibdt:108)
[ 4317]   fixation ->    pursuit (ibdt:108)
[ 4318]   fixation ->    pursuit (ibdt:108)
[ 4319]    saccade ->    pursuit (ibdt:108)
[ 4320]    saccade ->    pursuit (ibdt:108)
[ 4321]    saccade ->    pursuit (ibdt:108)
[ 4322]    saccade ->    pursuit (ibdt:108)
[ 4323]    saccade ->    pursuit (ibdt:108)
[ 4324]   fixation ->    pursuit (ibdt:108)
[ 4325]   fixation ->    pursuit (ibdt:108)
[ 4326]   fixation ->    pursuit (ibdt:108)
[ 4327]   fixation ->    pursuit (ibdt:108)
[ 4328]   fixation ->    pursuit (ibdt:108)
[ 4329]   fixation ->    pursuit (ibdt:108)
[ 4330]   fixation ->    pursuit (ibdt:108)
[ 4331]   fixation ->    pursuit (ibdt:108)
[ 4332]   fixation ->    pursuit (ibdt:108)
[ 4333]   fixation ->    pursuit (ibdt:108)
[ 4334]   fixation ->    pursuit (ibdt:108)
[ 4335]   fixation ->    pursuit (ibdt:108)
[ 4336]   fixation ->    pursuit (ibdt:108)
[ 4337]   fixation ->    pursuit (ibdt:108)
[ 4338]   fixation ->    pursuit (ibdt:108)
[ 4339]   fixation ->    pursuit (ibdt:108)
[ 4340]   fixation ->    pursuit (ibdt:108)
[ 4341]   fixation ->    pursuit (ibdt:108)
[ 4342]   fixation ->    pursuit (ibdt:108)
[ 4343]   fixation ->    pursuit (ibdt:108)
[ 4344]   fixation ->    pursuit (ibdt:108)
[ 4345]   fixation ->    pursuit (ibdt:108)
[ 4346]   fixation ->    pursuit (ibdt:108)
[ 4347]   fixation ->    pursuit (ibdt:108)
[ 4348]   fixation ->    pursuit (ibdt:108)
[ 4349]   fixation ->    pursuit (ibdt:108)
[ 4350]   fixation ->    pursuit (ibdt:108)
[ 4351]   fixation ->    pursuit (ibdt:108)
[ 4398]    saccade ->   fixation (ibdt:108)
[ 4399]    saccade ->    pursuit (ibdt:108)
[ 4400]    saccade ->    pursuit (ibdt:108)
[ 4401]    saccade ->    pursuit (ibdt:108)
[ 4402]    saccade ->    pursuit (ibdt:108)
[ 4403]    saccade ->   fixation (ibdt:108)
[ 4404]    saccade ->   fixation (ibdt:108)
[ 4450]    saccade ->   fixation (ibdt:108)
[ 4451]    saccade ->    pursuit (ibdt:108)
[ 4452]    saccade ->    pursuit (ibdt:108)
[ 4453]    saccade ->    pursuit (ibdt:108)
[ 4454]    saccade ->    pursuit (ibdt:108)
[ 4455]    saccade ->    pursuit (ibdt:108)
[ 4456]    saccade ->    pursuit (ibdt:108)
[ 4457]    saccade ->    pursuit (ibdt:108)
[ 4458]    saccade ->    pursuit (ibdt:108)
[ 4459]    saccade ->    pursuit (ibdt:108)
[ 4460]    saccade ->    pursuit (ibdt:108)
[ 4461]    saccade ->    pursuit (ibdt:108)
[ 4462]    saccade ->    pursuit (ibdt:108)
[ 4463]    saccade ->    pursuit (ibdt:108)
[ 4464]    saccade ->    pursuit (ibdt:108)
[ 4465]    saccade ->    pursuit (ibdt:108)
[ 4466]    saccade ->    pursuit (ibdt:108)
[ 4467]    saccade ->    pursuit (ibdt:108)
[ 4468]    saccade ->    pursuit (ibdt:108)
[ 4469]    saccade ->    pursuit (ibdt:108)
[ 4470]    saccade ->    pursuit (ibdt:108)
[ 4471]    saccade ->    pursuit (ibdt:108)
[ 4472]    saccade ->   fixation (ibdt:108)
[ 4473]    saccade ->   fixation (ibdt:108)
[ 4537]    saccade ->   fixation (ibdt:108)
[ 4538]    saccade ->    pursuit (ibdt:108)
[ 4539]    saccade ->    pursuit (ibdt:108)
[ 4540]    saccade ->    pursuit (ibdt:108)
[ 4541]    saccade ->    pursuit (ibdt:108)
[ 4542]    saccade ->    pursuit (ibdt:108)
[ 4543]    saccade ->    pursuit (ibdt:108)
[ 4544]    saccade ->    pursuit (ibdt:108)
[ 4545]    saccade ->    pursuit (ibdt:108)
[ 4546]    saccade ->    pursuit (ibdt:108)
[ 4547]    saccade ->   fixation (ibdt:108)
[ 4638]    saccade ->   fixation (ibdt:108)
[ 4639]    saccade ->   fixation (ibdt:108)
[ 4640]    saccade ->    pursuit (ibdt:108)
[ 4641]    saccade ->    pursuit (ibdt:108)
[ 4642]    saccade ->    pursuit (ibdt:108)
[ 4643]    saccade ->    pursuit (ibdt:108)
[ 4644]    saccade ->    pursuit (ibdt:108)
[ 4645]    saccade ->   fixation (ibdt:108)
[ 4747]    saccade ->   fixation (ibdt:108)
[ 4748]    saccade ->   fixation (ibdt:108)
[ 4749]    saccade ->    pursuit (ibdt:108)
[ 4750]    saccade ->    pursuit (ibdt:108)
[ 4751]    saccade ->    pursuit (ibdt:108)
[ 4752]    saccade ->   fixation (ibdt:108)
[ 4753]    saccade ->   fixation (ibdt:108)
[ 4754]    saccade ->   fixation (ibdt:108)
[ 4847]    saccade ->   fixation (ibdt:108)
[ 4855]    saccade ->   fixation (ibdt:108)
[ 4856]    saccade ->   fixation (ibdt:108)
[ 4857]    saccade ->   fixation (ibdt:108)
[ 4858]    saccade ->   fixation (ibdt:108)
[ 4859]    saccade ->   fixation (ibdt:108)
[ 4860]    saccade ->   fixation (ibdt:108)
[ 4861]    saccade ->   fixation (ibdt:108)
[ 4862]    saccade ->   fixation (ibdt:108)
[ 4970]    saccade ->   fixation (ibdt:108)
[ 4971]    saccade ->   fixation (ibdt:108)
[ 4972]    saccade ->   fixation (ibdt:108)
[ 4975]    saccade ->   fixation (ibdt:108)
[ 4976]    saccade ->   fixation (ibdt:108)
[ 4977]    saccade ->   fixation (ibdt:108)
[ 5033]    saccade ->   fixation (ibdt:108)
[ 5034]    saccade ->   fixation (ibdt:108)
[ 5041]    saccade ->   fixation (ibdt:108)
[ 5043]   fixation ->    pursuit (ibdt:108)
[ 5105]    saccade ->   fixation (ibdt:108)
[ 5110]    saccade ->   fixation (ibdt:108)
[ 5227]    saccade ->   fixation (ibdt:108)
[ 5228]    saccade ->   fixation (ibdt:108)
[ 5229]    saccade ->    pursuit (ibdt:108)
[ 5230]    saccade ->   fixation (ibdt:108)
[ 5231]    saccade ->   fixation (ibdt:108)
[ 5232]    saccade ->   fixation (ibdt:108)
[ 5255]    saccade ->   fixation (ibdt:108)
[ 5256]    saccade ->   fixation (ibdt:108)
[ 5257]    saccade ->    pursuit (ibdt:108)
[ 5258]    saccade ->    pursuit (ibdt:108)
[ 5259]    saccade ->    pursuit (ibdt:108)
[ 5260]    saccade ->    pursuit (ibdt:108)
[ 5261]    saccade ->   fixation (ibdt:108)
[ 5269]   fixation ->    pursuit (ibdt:108)
[ 5271]   fixation ->    pursuit (ibdt:108)
