[   46]   fixation ->    saccade (ibdt:108)
[ 4210]    saccade ->   fixation (ibdt:108)
[ 4211]    pursuit ->   fixation (ibdt:108)
[ 4212]    pursuit ->   fixation (ibdt:108)
[ 4213]    pursuit ->   fixation (ibdt:108)
[ 4214]    pursuit ->   fixation (ibdt:108)
[ 4215]    pursuit ->   fixation (ibdt:108)
[ 4216]    pursuit ->   fixation (ibdt:108)
[ 4217]    pursuit ->   fixation (ibdt:108)
[ 4218]    pursuit ->   fixation (ibdt:108)
[ 4219]    pursuit ->   fixation (ibdt:108)
[ 4220]    pursuit ->   fixation (ibdt:108)
[ 4221]    pursuit ->   fixation (ibdt:108)
[ 4222]    pursuit ->   fixation (ibdt:108)
[ 4223]    pursuit ->   fixation (ibdt:108)
[ 4224]    pursuit ->   fixation (ibdt:108)
[ 4225]    pursuit ->   fixation (ibdt:108)
[ 4226]    pursuit ->   fixation (ibdt:108)
[ 4227]    pursuit ->   fixation (ibdt:108)
[ 4228]    pursuit ->   fixation (ibdt:108)
[ 4229]    pursuit ->   fixation (ibdt:108)
[ 4230]    pursuit ->   fixation (ibdt:108)
[ 4231]    pursuit ->   fixation (ibdt:108)
[ 4232]    pursuit ->   fixation (ibdt:108)
[ 4233]    pursuit ->   fixation (ibdt:108)
[ 4234]    pursuit ->   fixation (ibdt:108)
[ 4235]    pursuit ->   fixation (ibdt:108)
[ 4236]    pursuit ->   fixation (ibdt:108)
[ 4237]    pursuit ->   fixation (ibdt:108)
[ 4238]    pursuit ->   fixation (ibdt:108)
[ 4239]    pursuit ->   fixation (ibdt:108)
[ 4240]    pursuit ->   fixation (ibdt:108)
[ 4241]    pursuit ->   fixation (ibdt:108)
[ 4242]    pursuit ->   fixation (ibdt:108)
[ 4243]    pursuit ->   fixation (ibdt:108)
[ 4244]    pursuit ->   fixation (ibdt:108)
[ 4245]    pursuit ->   fixation (ibdt:108)
[ 4246]    pursuit ->   fixation (ibdt:108)
[ 4247]    pursuit ->   fixation (ibdt:108)
[ 4248]    pursuit ->   fixation (ibdt:108)
[ 4249]    pursuit ->   fixation (ibdt:108)
[ 4250]    pursuit ->   fixation (ibdt:108)
[ 4251]    pursuit ->   fixation (ibdt:108)
[ 4252]    pursuit ->   fixation (ibdt:108)
[ 4253]    pursuit ->   fixation (ibdt:108)
[ 4254]    pursuit ->   fixation (ibdt:108)
[ 4255]    pursuit ->   fixation (ibdt:108)
[ 4256]    pursuit ->   fixation (ibdt:108)
[ 4257]    pursuit ->   fixation (ibdt:108)
[ 4258]    pursuit ->   fixation (ibdt:108)
[ 4259]    pursuit ->   fixation (ibdt:108)
[ 4260]    pursuit ->   fixation (ibdt:108)
[ 4261]    pursuit ->   fixation (ibdt:108)
[ 4262]    pursuit ->   fixation (ibdt:108)
[ 4263]    pursuit ->   fixation (ibdt:108)
[ 4264]    pursuit ->   fixation (ibdt:108)
[ 4265]    pursuit ->   fixation (ibdt:108)
[ 4266]    pursuit ->   fixation (ibdt:108)
[ 4267]    pursuit ->   fixation (ibdt:108)
[ 4268]    pursuit ->   fixation (ibdt:108)
[ 4269]    pursuit ->   fixation (ibdt:108)
[ 4270]    pursuit ->   fixation (ibdt:108)
[ 4271]    pursuit ->   fixation (ibdt:108)
[ 4272]    saccade ->   fixation (ibdt:108)
[ 4273]    saccade ->   fixation (ibdt:108)
[ 4274]    saccade ->   fixation (ibdt:108)
[ 4275]    saccade ->   fixation (ibdt:108)
[ 4276]    saccade ->   fixation (ibdt:108)
[ 4277]    saccade ->   fixation (ibdt:108)
[ 4278]    saccade ->   fixation (ibdt:108)
[ 4279]    saccade ->   fixation (ibdt:108)
[ 4280]    pursuit ->   fixation (ibdt:108)
[ 4281]    pursuit ->   fixation (ibdt:108)
[ 4282]    pursuit ->   fixation (ibdt:108)
[ 4283]    pursuit ->   fixation (ibdt:108)
[ 4284]    pursuit ->   fixation (ibdt:108)
[ 4285]    pursuit ->   fixation (ibdt:108)
[ 4286]    pursuit ->   fixation (ibdt:108)
[ 4287]    pursuit ->   fixation (ibdt:108)
[ 4288]    pursuit ->   fixation (ibdt:108)
[ 4289]    pursuit ->   fixation (ibdt:108)
[ 4290]    pursuit ->   fixation (ibdt:108)
[ 4291]    pursuit ->   fixation (ibdt:108)
[ 4340]    pursuit ->   fixation (ibdt:108)
[ 4341]    pursuit ->   fixation (ibdt:108)
[ 4342]    pursuit ->   fixation (ibdt:108)
[ 4343]    pursuit ->   fixation (ibdt:108)
[ 4344]    pursuit ->   fixation (ibdt:108)
[ 4345]    pursuit ->   fixation (ibdt:108)
[ 4346]    pursuit ->   fixation (ibdt:108)
[ 4347]    pursuit ->   fixation (ibdt:108)
[ 4348]    pursuit ->   fixation (ibdt:108)
[ 4349]    pursuit ->   fixation (ibdt:108)
[ 4350]    pursuit ->   fixation (ibdt:108)
[ 4351]    pursuit ->   fixation (ibdt:108)
[ 4352]    pursuit ->   fixation (ibdt:108)
[ 4353]    pursuit ->   fixation (ibdt:108)
[ 4354]    pursuit ->   fixation (ibdt:108)
[ 4355]    pursuit ->   fixation (ibdt:108)
[ 4356]    pursuit ->   fixation (ibdt:108)
[ 4357]    pursuit ->   fixation (ibdt:108)
[ 4358]    pursuit ->   fixation (ibdt:108)
[ 4359]    pursuit ->   fixation (ibdt:108)
[ 4360]    pursuit ->   fixation (ibdt:108)
[ 4361]    pursuit ->   fixation (ibdt:108)
[ 4362]    pursuit ->   fixation (ibdt:108)
[ 4363]    pursuit ->   fixation (ibdt:108)
[ 4364]    pursuit ->   fixation (ibdt:108)
[ 4365]    pursuit ->   fixation (ibdt:108)
[ 4366]    pursuit ->   fixation (ibdt:108)
[ 4367]    saccade ->   fixation (ibdt:108)
[ 4368]    saccade ->   fixation (ibdt:108)
[ 4369]    saccade ->   fixation (ibdt:108)
[ 4370]    saccade ->   fixation (ibdt:108)
[ 4371]    saccade ->   fixation (ibdt:108)
[ 4372]    saccade ->   fixation (ibdt:108)
[ 4373]    saccade ->   fixation (ibdt:108)
[ 4374]    saccade ->   fixation (ibdt:108)
[ 4375]    saccade ->   fixation (ibdt:108)
[ 4376]    saccade ->   fixation (ibdt:108)
[ 4377]    saccade ->   fixation (ibdt:108)
[ 4378]    pursuit ->   fixation (ibdt:108)
[ 4379]    pursuit ->   fixation (ibdt:108)
[ 4380]    pursuit ->   fixation (ibdt:108)
[ 4381]    pursuit ->   fixation (ibdt:108)
[ 4382]    pursuit ->   fixation (ibdt:108)
[ 4383]    pursuit ->   fixation (ibdt:108)
[ 4384]    pursuit ->   fixation (ibdt:108)
[ 4385]    pursuit ->   fixation (ibdt:108)
[ 4386]    pursuit ->   fixation (ibdt:108)
[ 4387]    pursuit ->   fixation (ibdt:108)
[ 4388]    pursuit ->   fixation (ibdt:108)
[ 4389]    pursuit ->   fixation (ibdt:108)
[ 4390]    pursuit ->   fixation (ibdt:108)
[ 4391]    pursuit ->   fixation (ibdt:108)
[ 4392]    pursuit ->   fixation (ibdt:108)
[ 4393]    pursuit ->   fixation (ibdt:108)
[ 4394]    pursuit ->   fixation (ibdt:108)
[ 4395]    pursuit ->   fixation (ibdt:108)
[ 4396]    pursuit ->   fixation (ibdt:108)
[ 4397]    pursuit ->   fixation (ibdt:108)
[ 4398]    pursuit ->   fixation (ibdt:108)
[ 4399]    pursuit ->   fixation (ibdt:108)
[ 4400]    pursuit ->   fixation (ibdt:108)
[ 4401]    pursuit ->   fixation (ibdt:108)
[ 4402]    pursuit ->   fixation (ibdt:108)
[ 4403]    pursuit ->   fixation (ibdt:108)
[ 4404]    pursuit ->   fixation (ibdt:108)
[ 4405]    pursuit ->   fixation (ibdt:108)
[ 4406]    pursuit ->   fixation (ibdt:108)
[ 4407]    pursuit ->   fixation (ibdt:108)
[ 4408]    pursuit ->   fixation (ibdt:108)
[ 4409]    pursuit ->   fixation (ibdt:108)
[ 4410]    pursuit ->   fixation (ibdt:108)
[ 4411]    pursuit ->   fixation (ibdt:108)
[ 4412]    pursuit ->   fixation (ibdt:108)
[ 4413]    pursuit ->   fixation (ibdt:108)
[ 4414]    pursuit ->   fixation (ibdt:108)
[ 4415]    pursuit ->   fixation (ibdt:108)
[ 4416]    pursuit ->   fixation (ibdt:108)
[ 4417]    pursuit ->   fixation (ibdt:108)
[ 4418]    pursuit ->   fixation (ibdt:108)
[ 4419]    pursuit ->   fixation (ibdt:108)
[ 4420]    pursuit ->   fixation (ibdt:108)
[ 4421]    pursuit ->   fixation (ibdt:108)
[ 4422]    pursuit ->   fixation (ibdt:108)
[ 4423]    pursuit ->   fixation (ibdt:108)
[ 4424]    pursuit ->   fixation (ibdt:108)
[ 4425]    pursuit ->   fixation (ibdt:108)
[ 4426]    pursuit ->   fixation (ibdt:108)
[ 4427]    pursuit ->   fixation (ibdt:108)
[ 4428]    pursuit ->   fixation (ibdt:108)
[ 4429]    pursuit ->   fixation (ibdt:108)
[ 4430]    pursuit ->   fixation (ibdt:108)
[ 4431]    pursuit ->   fixation (ibdt:108)
[ 4432]    pursuit ->   fixation (ibdt:108)
[ 4433]    pursuit ->   fixation (ibdt:108)
[ 4434]    pursuit ->   fixation (ibdt:108)
[ 4435]    pursuit ->   fixation (ibdt:108)
[ 4436]    pursuit ->   fixation (ibdt:108)
[ 4437]    pursuit ->   fixation (ibdt:108)
[ 4438]    pursuit ->   fixation (ibdt:108)
[ 4439]    pursuit ->   fixation (ibdt:108)
[ 4440]    pursuit ->   fixation (ibdt:108)
[ 4441]    pursuit ->   fixation (ibdt:108)
[ 4442]    pursuit ->   fixation (ibdt:108)
[ 4443]    pursuit ->   fixation (ibdt:108)
[ 4444]    pursuit ->   fixation (ibdt:108)
[ 4445]    pursuit ->   fixation (ibdt:108)
[ 4446]    pursuit ->   fixation (ibdt:108)
[ 4447]    pursuit ->   fixation (ibdt:108)
[ 4448]    pursuit ->   fixation (ibdt:108)
[ 4449]    pursuit ->   fixation (ibdt:108)
[ 4450]    pursuit ->   fixation (ibdt:108)
[ 4451]    pursuit ->   fixation (ibdt:108)
[ 4452]    pursuit ->   fixation (ibdt:108)
[ 4453]    pursuit ->   fixation (ibdt:108)
[ 4454]    pursuit ->   fixation (ibdt:108)
[ 4455]    pursuit ->   fixation (ibdt:108)
[ 4456]    pursuit ->   fixation (ibdt:108)
[ 4457]    pursuit ->   fixation (ibdt:108)
[ 4458]    pursuit ->   fixation (ibdt:108)
[ 4459]    pursuit ->   fixation (ibdt:108)
[ 4460]    pursuit ->   fixation (ibdt:108)
[ 4461]    saccade ->   fixation (ibdt:108)
[ 4462]    saccade ->   fixation (ibdt:108)
[ 4463]    saccade ->   fixation (ibdt:108)
[ 4464]    saccade ->   fixation (ibdt:108)
[ 4465]    saccade ->   fixation (ibdt:108)
[ 4466]    saccade ->   fixation (ibdt:108)
[ 4467]    saccade ->   fixation (ibdt:108)
[ 4468]    saccade ->   fixation (ibdt:108)
[ 4469]    saccade ->   fixation (ibdt:108)
[ 4470]    saccade ->   fixation (ibdt:108)
[ 4471]    pursuit ->   fixation (ibdt:108)
[ 4472]    pursuit ->   fixation (ibdt:108)
[ 4473]    pursuit ->   fixation (ibdt:108)
[ 4474]    pursuit ->   fixation (ibdt:108)
[ 4475]    pursuit ->   fixation (ibdt:108)
[ 4476]    pursuit ->   fixation (ibdt:108)
[ 4477]    pursuit ->   fixation (ibdt:108)
[ 4478]    pursuit ->   fixation (ibdt:108)
[ 4479]    pursuit ->   fixation (ibdt:108)
[ 4480]    pursuit ->   fixation (ibdt:108)
[ 4481]    pursuit ->   fixation (ibdt:108)
[ 4482]    pursuit ->   fixation (ibdt:108)
[ 4483]    pursuit ->   fixation (ibdt:108)
[ 4484]    pursuit ->   fixation (ibdt:108)
[ 4485]    pursuit ->   fixation (ibdt:108)
[ 4486]    pursuit ->   fixation (ibdt:108)
[ 4487]    pursuit ->   fixation (ibdt:108)
[ 4488]    pursuit ->   fixation (ibdt:108)
[ 4489]    pursuit ->   fixation (ibdt:108)
[ 4490]    pursuit ->   fixation (ibdt:108)
[ 4491]    pursuit ->   fixation (ibdt:108)
[ 4492]    pursuit ->   fixation (ibdt:108)
[ 4493]    pursuit ->   fixation (ibdt:108)
[ 4494]    pursuit ->   fixation (ibdt:108)
[ 4495]    pursuit ->   fixation (ibdt:108)
[ 4496]    pursuit ->   fixation (ibdt:108)
[ 4497]    pursuit ->   fixation (ibdt:108)
[ 4498]    pursuit ->   fixation (ibdt:108)
[ 4499]    pursuit ->   fixation (ibdt:108)
[ 4500]    pursuit ->   fixation (ibdt:108)
[ 4501]    pursuit ->   fixation (ibdt:108)
[ 4502]    pursuit ->   fixation (ibdt:108)
[ 4503]    pursuit ->   fixation (ibdt:108)
[ 4504]    pursuit ->   fixation (ibdt:108)
[ 4505]    pursuit ->   fixation (ibdt:108)
[ 4506]    pursuit ->   fixation (ibdt:108)
[ 4507]    pursuit ->   fixation (ibdt:108)
[ 4508]    pursuit ->   fixation (ibdt:108)
[ 4509]    pursuit ->   fixation (ibdt:108)
[ 4510]    pursuit ->   fixation (ibdt:108)
[ 4511]    saccade ->   fixation (ibdt:108)
[ 4512]    saccade ->   fixation (ibdt:108)
[ 4513]    saccade ->   fixation (ibdt:108)
[ 4514]    saccade ->   fixation (ibdt:108)
[ 4515]    saccade ->   fixation (ibdt:108)
[ 4516]    saccade ->   fixation (ibdt:108)
[ 4517]    saccade ->   fixation (ibdt:108)
[ 4518]    saccade ->   fixation (ibdt:108)
[ 4519]    saccade ->   fixation (ibdt:108)
[ 4520]    saccade ->   fixation (ibdt:108)
[ 4521]    saccade ->   fixation (ibdt:108)
[ 4522]    saccade ->   fixation (ibdt:108)
[ 4523]    pursuit ->   fixation (ibdt:108)
[ 4524]    pursuit ->   fixation (ibdt:108)
[ 4525]    pursuit ->   fixation (ibdt:108)
[ 4526]    pursuit ->   fixation (ibdt:108)
[ 4527]    pursuit ->   fixation (ibdt:108)
[ 4528]    pursuit ->   fixation (ibdt:108)
[ 4529]    pursuit ->   fixation (ibdt:108)
[ 4530]    pursuit ->   fixation (ibdt:108)
[ 4531]    pursuit ->   fixation (ibdt:108)
[ 4532]    pursuit ->   fixation (ibdt:108)
[ 4533]    pursuit ->   fixation (ibdt:108)
[ 4534]    pursuit ->   fixation (ibdt:108)
[ 4535]    pursuit ->   fixation (ibdt:108)
[ 4536]    pursuit ->   fixation (ibdt:108)
[ 4537]    pursuit ->   fixation (ibdt:108)
[ 4538]    pursuit ->   fixation (ibdt:108)
[ 4539]    pursuit ->   fixation (ibdt:108)
[ 4540]    pursuit ->   fixation (ibdt:108)
[ 4541]    pursuit ->   fixation (ibdt:108)
[ 4542]    pursuit ->   fixation (ibdt:108)
[ 4543]    pursuit ->   fixation (ibdt:108)
[ 4544]    pursuit ->   fixation (ibdt:108)
[ 4545]    pursuit ->   fixation (ibdt:108)
[ 4546]    pursuit ->   fixation (ibdt:108)
[ 4547]    pursuit ->   fixation (ibdt:108)
[ 4548]    pursuit ->   fixation (ibdt:108)
[ 4549]    pursuit ->   fixation (ibdt:108)
[ 4550]    pursuit ->   fixation (ibdt:108)
[ 4551]    pursuit ->   fixation (ibdt:108)
[ 4552]    pursuit ->   fixation (ibdt:108)
[ 4553]    pursuit ->   fixation (ibdt:108)
[ 4554]    pursuit ->   fixation (ibdt:108)
[ 4555]    pursuit ->   fixation (ibdt:108)
[ 4556]    pursuit ->   fixation (ibdt:108)
[ 4557]    pursuit ->   fixation (ibdt:108)
[ 4558]    pursuit ->   fixation (ibdt:108)
[ 4559]    pursuit ->   fixation (ibdt:108)
[ 4560]    pursuit ->   fixation (ibdt:108)
[ 4561]    pursuit ->   fixation (ibdt:108)
[ 4562]    pursuit ->   fixation (ibdt:108)
[ 4563]    pursuit ->   fixation (ibdt:108)
[ 4564]    pursuit ->   fixation (ibdt:108)
[ 4565]    pursuit ->   fixation (ibdt:108)
[ 4566]    pursuit ->   fixation (ibdt:108)
[ 4567]    pursuit ->   fixation (ibdt:108)
[ 4568]    pursuit ->   fixation (ibdt:108)
[ 4569]    pursuit ->   fixation (ibdt:108)
[ 4570]    pursuit ->   fixation (ibdt:108)
[ 4571]    saccade ->   fixation (ibdt:108)
[ 4572]    saccade ->   fixation (ibdt:108)
[ 4573]    saccade ->   fixation (ibdt:108)
[ 4576]    saccade ->   fixation (ibdt:108)
[ 4577]    saccade ->   fixation (ibdt:108)
[ 4578]    saccade ->   fixation (ibdt:108)
[ 4579]    saccade ->   fixation (ibdt:108)
[ 4700]    saccade ->   fixation (ibdt:108)
[ 4701]    saccade ->   fixation (ibdt:108)
[ 4702]    saccade ->   fixation (ibdt:108)
[ 4703]    saccade ->   fixation (ibdt:108)
[ 4704]    saccade ->   fixation (ibdt:108)
[ 4705]    saccade ->   fixation (ibdt:108)
[ 4706]    saccade ->   fixation (ibdt:108)
[ 4707]    saccade ->   fixation (ibdt:108)
[ 4708]    saccade ->   fixation (ibdt:108)
[ 4709]    saccade ->   fixation (ibdt:108)
[ 4818]    saccade ->   fixation (ibdt:108)
[ 4819]    saccade ->   fixation (ibdt:108)
[ 4820]    saccade ->   fixation (ibdt:108)
[ 4823]    saccade ->   fixation (ibdt:108)
[ 4824]    saccade ->   fixation (ibdt:108)
[ 4826]    saccade ->   fixation (ibdt:108)
[ 4827]    saccade ->   fixation (ibdt:108)
[ 4828]    saccade ->   fixation (ibdt:108)
[ 4829]    saccade ->   fixation (ibdt:108)
[ 4830]    saccade ->   fixation (ibdt:108)
[ 4831]    saccade ->   fixation (ibdt:108)
[ 4971]    saccade ->   fixation (ibdt:108)
[ 4972]    saccade ->   fixation (ibdt:108)
[ 4973]    saccade ->   fixation (ibdt:108)
[ 4977]    saccade ->   fixation (ibdt:108)
[ 4978]    saccade ->   fixation (ibdt:108)
[ 4979]    saccade ->   fixation (ibdt:108)
[ 4980]    saccade ->   fixation (ibdt:108)
[ 4981]    saccade ->   fixation (ibdt:108)
